Type,Localisation,Latitude,Longitude,Price,Area,Rooms,Bedrooms,Bathrooms,Floor,Other_tags,Price_m2
Appartements,Riviera,33.56391015367325,-7.644025310582919,2886000,156.0,5.0,4.0,4.0,2.0,"['Nouveau', '1-5 ans']",18500.0
Appartements,Riviera,,,3505750,222.0,5.0,4.0,4.0,1.0,"['Nouveau', '1-5 ans']",15791.666666666666
Appartements,Val Fleury,33.57519011717882,-7.636785507202148,2250000,200.0,4.0,3.0,2.0,,"['Bon état', '10-20 ans']",11250.0
Appartements,Gauthier,33.58891909184207,-7.628674507141113,3800000,289.0,5.0,4.0,2.0,4.0,"['Bon état', '10-20 ans']",13148.78892733564
Villas,Nassim 2,33.602109720369974,-7.626743316650391,3500000,180.0,7.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",19444.444444444445
Maisons,Hay Hassani,,,7000000,510.0,14.0,5.0,4.0,0.0,"['À rénover', '20-30 ans']",13725.490196078432
Appartements,Maârif Extension,,,1750000,156.0,5.0,3.0,2.0,3.0,"['Bon état', '10-20 ans']",11217.948717948719
Villas,Ain Diab Extension,33.57815776287343,-7.692489624023437,14500000,1288.0,5.0,4.0,2.0,0.0,"['Bon état', '1-5 ans']",11257.76397515528
Appartements,Belvédère,33.5895625839363,-7.59678840637207,1800000,144.0,4.0,3.0,2.0,2.0,"['Bon état', '10-20 ans']",12500.0
Appartements,Racine,33.592458238962855,-7.648158073425293,4500000,294.0,6.0,3.0,3.0,5.0,"['Bon état', '10-20 ans']",15306.122448979591
Appartements,La Gironde,33.58505803848486,-7.601637840270996,1150000,120.0,3.0,2.0,2.0,5.0,"['Bon état', '10-20 ans']",9583.333333333334
Appartements,Maârif Extension,,,2350000,137.0,5.0,3.0,2.0,1.0,"['Nouveau', ""Moins d'un an""]",17153.284671532845
Appartements,Belvédère,33.5895625839363,-7.59678840637207,2100000,210.0,2.0,3.0,2.0,7.0,"['Bon état', '20-30 ans']",10000.0
Appartements,Derb Abdellah,33.606361817290605,-7.628959383340884,1350000,99.0,6.0,3.0,2.0,1.0,"['Bon état', '5-10 ans']",13636.363636363636
Appartements,Anassi,33.54729641431625,-7.61103630065918,700000,78.0,4.0,3.0,2.0,4.0,"['Nouveau', '1-5 ans']",8974.358974358975
Villas,Californie,33.53595755299843,-7.625627517700195,13000000,1300.0,7.0,7.0,4.0,0.0,"['À rénover', '20-30 ans']",10000.0
Appartements,Ferme Bretonne (Hay Arraha),33.57601248704883,-7.603912353515625,906500,49.0,2.0,1.0,1.0,,"['Nouveau', ""Moins d'un an""]",18500.0
Appartements,Racine,33.592458238962855,-7.648158073425293,2900000,191.0,5.0,2.0,2.0,2.0,"['Bon état', '10-20 ans']",15183.24607329843
Villas,Anfa Supérieur,,,44000000,2390.0,17.0,10.0,,0.0,['Bon état'],18410.041841004186
Appartements,El Manar - El Hank,33.604041673774326,-7.655426859855709,1225000,49.0,2.0,1.0,2.0,,['Nouveau'],25000.0
Appartements,Californie,,,1767000,114.0,4.0,3.0,2.0,,"['Nouveau', ""Moins d'un an""]",15500.0
Appartements,Hermitage,33.56819965695728,-7.623234987258797,1221690,57.0,2.0,1.0,2.0,1.0,[],21433.157894736843
Villas,Californie,33.53595755299843,-7.625627517700195,40000000,2700.0,9.0,4.0,3.0,0.0,"['Nouveau', ""Moins d'un an""]",14814.814814814816
Appartements,Gauthier,33.58891909184207,-7.628674507141113,3300000,229.0,5.0,3.0,2.0,1.0,"['Bon état', '5-10 ans']",14410.480349344978
Appartements,Casablanca Finance City,33.57601248704883,-7.603912353515625,2090000,112.0,3.0,2.0,2.0,3.0,"['Nouveau', '1-5 ans']",18660.714285714286
Appartements,Les princesses,,,2950000,160.0,4.0,3.0,1.0,5.0,"['Bon état', '10-20 ans']",18437.5
Villas,Ain Diab,33.58630932470067,-7.671375274658203,6400000,432.0,5.0,4.0,3.0,0.0,[],14814.814814814816
Appartements,Roches Noires,33.59907140752743,-7.587089538574219,750000,85.0,3.0,2.0,1.0,4.0,"['Bon état', '10-20 ans']",8823.529411764706
Appartements,Bourgogne Ouest,,,2000000,172.0,6.0,4.0,2.0,6.0,"['Bon état', '20-30 ans']",11627.906976744185
Appartements,Ain Chock,33.54221736068901,-7.6048994064331055,3100000,201.0,8.0,3.0,3.0,1.0,"['Nouveau', ""Moins d'un an""]",15422.885572139303
Villas,Ain Diab,33.58630932470067,-7.671375274658203,6400000,450.0,8.0,4.0,4.0,0.0,['Bon état'],14222.222222222223
Appartements,Gauthier,33.5889190918421,-7.62867450714111,4100000,175.0,3.0,3.0,2.0,,"['Nouveau', '1-5 ans']",23428.571428571428
Villas,Californie,33.5359575529984,-7.62562751770019,14500000,1016.0,4.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",14271.653543307086
Appartements,Centre Ville,33.5948533369538,-7.61876106262207,4100000,434.0,6.0,6.0,3.0,10.0,"['À rénover', '20-30 ans']",9447.00460829493
Appartements,Gauthier,33.5889190918421,-7.628674507141113,4900000,320.0,5.0,5.0,3.0,5.0,"['Bon état', '10-20 ans']",15312.5
Villas,Californie,33.53595755299843,-7.625627517700195,7400000,483.0,5.0,4.0,3.0,0.0,"['Nouveau', '5-10 ans']",15320.910973084887
Appartements,Racine,33.592458238962855,-7.648158073425293,4800000,257.0,5.0,3.0,2.0,2.0,"['À rénover', '10-20 ans']",18677.04280155642
Villas,CIL (Hay Salam),,,9500000,735.0,10.0,5.0,2.0,0.0,"['À rénover', '20-30 ans']",12925.170068027212
Appartements,Triangle d'Or,,,4400000,195.0,4.0,3.0,2.0,2.0,"['Nouveau', '1-5 ans']",22564.102564102563
Villas,Ain Diab,33.58630932470067,-7.671375274658203,16500000,520.0,3.0,4.0,2.0,0.0,"['À rénover', '20-30 ans']",31730.76923076923
Appartements,Racine,33.592458238962855,-7.648158073425293,3400000,205.0,5.0,3.0,2.0,2.0,"['Bon état', '5-10 ans']",16585.365853658535
Appartements,Triangle d'Or,33.5827341730849,-7.67583847045898,4350000,295.0,4.0,4.0,3.0,5.0,"['Bon état', '5-10 ans']",14745.762711864407
Appartements,Triangle d'Or,33.5827341730849,-7.67583847045898,3700000,192.0,3.0,3.0,2.0,3.0,"['À rénover', '10-20 ans']",19270.833333333332
Villas,Anfa,,,26000000,1455.0,3.0,5.0,4.0,0.0,"['À rénover', '5-10 ans']",17869.415807560137
Villas,Anfa,33.57740524122366,-7.663927283138037,16000000,872.0,6.0,4.0,3.0,0.0,"['Bon état', '10-20 ans']",18348.623853211007
Villas,Polo,,,8500000,926.0,5.0,4.0,3.0,0.0,"['Bon état', '30-50 ans']",9179.2656587473
Villas,Californie,,,16000000,1640.0,5.0,5.0,3.0,0.0,"['Bon état', '20-30 ans']",9756.09756097561
Villas,Californie,,,7250000,486.0,4.0,4.0,3.0,0.0,"['Bon état', '5-10 ans']",14917.69547325103
Villas,Californie,,,11500000,1422.0,9.0,4.0,4.0,0.0,"['Bon état', '10-20 ans']",8087.201125175809
